Anton;huang2017.pdf;a bayesian simulation model for breast cancer screening incidence treatment and mortality;Huang, Xuelin, Li, Yisheng, Song, Juhee, Berry, Donald A.;2018
Noneg;howard2005.pdf;High participation rates are not necessary for cost-effective colorectal cancer screening;Howard K1, Salkeld G, Irwig L, Adelstein BA.;2005
q12;wever2011.pdf;how does early detection by screening affect disease progression modeling estimated benefits in prostate cancer screening;Wever EM1, Draisma G1, Heijnsdijk EA1, de Koning HJ1.;2011
Anton;sasieni2009.pdf;how many cervical cancers are prevented by treatment of screen-detected disease in young women;Sasieni P., Castanon A., Parkin D.M.;2009
Noneg;wilschut2011.pdf;how much colonoscopy screening should be recommended to individuals with various degrees of family history of colorectal cancer;Wilschut, Janneke A., Steyerberg, Ewout W., van Leerdam, Monique E., Lansdorp-Vogelaar, Iris, Habbema, J. Dik F., van Ballegooijen, Marjolein;2011
Anton;nihms458845.pdf;how should individuals with a false-positive fecal occult blood test for colorectal cancer be managed a decision analysis;Haug U1, Knudsen AB, Kuntz KM.;2012
FromReview;coup2009.pdf;How to screen for cervical cancer after HPV16/18 vaccination in The Netherlands;;
Anton;velentzis2017.pdf;How will transitioning from cytology to HPV testing change the balance between the benefits and harms of cervical cancer screening? Estimates of the impact on cervical cancer, treatment rates and adverse obstetric outcomes in Australia, a high vaccination coverage country;Velentzis, Louiza S.  Caruana, Michael  Simms, Kate T.  Lew, Jie-Bin  Shi, Ju-Fang  Saville, Marion  Smith, Megan A.  Lord, Sarah J.  Tan, Jeffrey  Bateson, Deborah  Quinn, Michael  Canfell, Karen;2017
Noneg;flores2010.pdf;hpv testing for cervical cancer screening appears more cost-effective than papanicolau cytology in mexico;Flores Y.N., Bishai D.M., Lorincz A., Shah K.V., Lazcano-Ponce E., Hernandez M., Granados-Garcia V., Perez R., Salmeron J.;2011
Anton;crowcroft2012.pdf;Human papilloma virus vaccination programs reduce health inequity in most scenarios: a simulation study;Crowcroft N.S., Hamid J.S., Deeks S.L., Frank J.;2012
Noneg;kulasingam2009.pdf;Human papillomavirus testing with Pap triage for cervical cancer prevention in Canada: a cost-effectiveness analysis;;2009
Anton;jit2011.pdf;human papillomavirus vaccine introduction in low-income and middle-income countries guidance on the use of cost-effectiveness models;Jit M1, Demarteau N, Elbasha E, Ginsberg G, Kim J, Praditsitthikorn N, Sinanovic E, Hutubessy R.;2011
q12;janes2005.pdf;identifying target populations for screening or not screening using logic regression;Janes H., Pepe M., Kooperberg C., Newcomb P.;2005
Anton;meester2017.pdf;Impact of Adenoma Detection on the Benefit of Faecal Testing versus Colonoscopy for Colorectal Cancer;Meester, Reinier G. S.  Doubeni, Chyke A.  Zauber, Ann G.  van Ballegooijen, Marjolein  Corley, Douglas A.  Lansdorp-Vogelaar, Iris;2017
Anton;jacklyn2017.pdf;Impact of extending screening mammography to older women: information to support informed choices;Jacklyn, Gemma  Howard, Kirsten  Irwig, Les  Houssami, Nehmat  Hersch, Jolyn  Barratt, Alexandra;2017
Noneg;10.5694mja15.00912.pdf;impact of hpv sample self-collection for underscreened women in the renewed cervical screening program;Med J Aust. 2016 Mar 21.204(5):1941e-7.;2017
Anton;montz2001.pdf;impact of increasing papanicolaou test sensitivity and compliance a modeled cost and outcomes analysis;Montz FJ1, Farber FL, Bristow RE, Cornelison T.;2001
FromReview;etzioni2008.pdf;impact of psa screening on the incidence of advanced stage prostate cancer in the united states a surveillance modeling approach;Etzioni, Ruth  Gulati, Roman  Falcon, Seth  Penson, David F.;2008
Noneg;blanch2014.pdf;impact of risk factors on different interval cancer subtypes in a population-based breast cancer screening programme;Blanch J1, Sala M2, Ib???ez J3, Domingo L4, Fernandez B5, Otegi A6, Barata T7, Zubizarreta R5, Ferrer J8, Castells X2, Ru?? M9, Salas D3. INCA Study Group.;2014
Noneg;loeve2001.pdf;impact of systematic false-negative test results on the performance of faecal occult blood screening;Eur J Cancer. 2001 May.37(7):912-7.;1000
Anton;ekwueme2014.pdf;Impact of the National Breast and Cervical Cancer Early Detection Program on Cervical Cancer Mortality Among Uninsured Low-Income Womenin the U.S., 1991?2007;Ekwueme DU1, Uzunangelov VJ2, Hoerger TJ3, Miller JW4, Saraiya M4, Benard VB4, Hall IJ4, Royalty J4, Li C4, Myers ER5.;2014
Noneg;hassan2009.pdf;impact of whole-body ct screening on the cost-effectiveness of ct colonography;Hassan C1, Pickhardt PJ, Laghi A, Zullo A, Kim DH, Iafrate F, Di Giulio L, Morini S.;2009
Noneg;blanks2006.pdf;improving the nhs cervical screening laboratory performance indicators by making allowance for population age risk and screening interval;Blanks RG1, Moss SM, Denton K.;2006
Anton;westra2013.pdf;Inclusion of the benefits of enhanced cross protection against cervical cancer and prevention of genital warts in the cost-effectiveness analysis of human papillomavirus vaccination in the Netherlands;Westra TA1, Stirbu-Wagner I, Dorsman S, Tutuhatunewa ED, de Vrij EL, Nijman HW, Daemen T, Wilschut JC, Postma MJ.;2013
Noneg;chauvin2011.pdf;incremental net benefit and acceptability of alternative health policies a case study of mass screening for colorectal cancer;Chauvin P1, Josselin JM, Heresbach D.;2012
Anton;gulati2014.pdf;individualized estimates of overdiagnosis in screen-detected prostate cancer;Gulati, Roman  Inoue, Lurdes Y. T.  Gore, John L.  Katcher, Jeffrey  Etzioni, Ruth;2014
Anton;castle2018.pdf;inefficiencies of over-screening and under-screening for cervical cancer prevention in the us;Castle, Philip E.  Wheeler, Cosette M.  Campos, Nicole G.  Sy, Stephen  Burger, Emily A.  Kim, Jane J.;2018
Noneg;berhane2003.pdf;Inference in Spline-Based Models for Multiple Time-to-Event Data, with Applications to a Breast Cancer Prevention Trial ;Berhane, K, Weissfeld, LA;2003
Noneg;jiang2015.pdf;inference on cancer screening exam accuracy using population-level administrative data;Jiang H1, Brown PE1,2,3, Walter SD2.;2016
Anton;10.1093@epirev@mxr009.pdf;interpreting overdiagnosis estimates in population-based mammography screening;de Gelder R1, Heijnsdijk EA, van Ravesteyn NT, Fracheboud J, Draisma G, de Koning HJ.;2011
Noneg;lane2010.pdf;Interval Fecal Immunochemical Testing in a Colonoscopic Surveillance Program Speeds Detection of Colorectal Neoplasia;Lane JM1, Chow E, Young GP, Good N, Smith A, Bull J, Sandford J, Morcom J, Bampton PA, Cole SR.;2010
q12;yamamoto2011.pdf;introducing hpv vaccine and scaling up screening procedures to prevent deaths from cervical cancer in japan a cost-effectiveness analysis;Yamamoto N1, Mori R, Jacklin P, Osuga Y, Kawana K, Shibuya K, Taketani Y.;2012
Noneg;alagoz2018.pdf;introduction to the cancer intervention and surveillance modeling network cisnet breast cancer models;Alagoz, Oguzhan, Berry, Donald A., de Koning, Harry J., Feuer, Eric J., Lee, Sandra J., Plevritis, Sylvia K., Schechter, Clyde B., Stout, Natasha K., Trentham-Dietz, Amy, Mandelblatt, Jeanne S.;2018
Noneg;hosking2013.pdf;investigating interventions for increasing colorectal cancer screening insights from a simulation model;Hosking, Michael, Roberts, Stephen, Uzsoy, Reha, Joseph, Talisa M.;2013
Noneg;connor2000.pdf;investigation of design and bias issues in case-control studies of cancer screening using microsimulation;;2000
q12;accetta2010.pdf;is human papillomavirus screening preferable to current policies in vaccinated and unvaccinated women a cost-effectiveness analysis;Accetta G1, Biggeri A, Carreras G, Lippi G, Carozzi FM, Confortini M, Zappa M, Paci E.;2010
Anton;pataky2014.pdf;is prostate cancer screening cost-effective a microsimulation model of prostate-specific antigen-based screening for british columbia canada;Pataky, Reka  Gulati, Roman  Etzioni, Ruth  Black, Peter  Chi, Kim N.  Coldman, Andrew J.  Pickles, Tom  Tyldesley, Scott  Peacock, Stuart;2014
Anton;pickhardt2008.pdf;is there sufficient mdct capacity to provide colorectal cancer screening with ct colonography for the us population;Pickhardt P.J., Hassan C., Laghi A., Kim D.H., Zullo A., Iafrate F., Morini S.;2008
Noneg;park2013.pdf;korean risk assessment model for breast cancer risk prediction;Park B., Ma S.H., Shin A., Chang M.-C., Choi J.-Y., Kim S., Han W., Noh D.-Y., Ahn S.-H., Kang D., Yoo K.-Y., Park S.K.;2013
Anton;djp001.pdf;lead time and overdiagnosis in prostate-specific antigen screening importance of methods and context;Draisma, Gerrit  Etzioni, Ruth  Tsodikov, Alex  Mariotto, Angela  Wever, Elisabeth  Gulati, Roman  Feuer, Eric  de Koning, Harry;2009
Anton;draisma2003.pdf;lead times and overdetection due to prostate-specific antigen screening estimates from the european randomized study of screening for prostate cancer;Draisma, G  Boer, R  Otto, SJ  van der Cruijsen, IW  Damhuis, RAM  Schroder, FH  de Koning, HJ;2003
q12;lefevere2011.pdf;like mother like daughter mothers history of cervical cancer screening and daughters human papillomavirus vaccine uptake in flanders belgium;Lefevere E1, Hens N, Theeten H, Van den Bosch K, Beutels P, De Smet F, Van Damme P.;2011
Anton;geurts2015.pdf;likely effect of adding flexible sigmoidoscopy to the english nhs bowel cancer screening programme impact on colorectal cancer cases and deaths;Geurts, S. M. E.  Massat, N. J.  Duffy, S. W.;2015
Anton;etzioni2013.pdf;limitations of basing screening policies on screening trials the us preventive services task force and prostate cancer screening;Etzioni, Ruth  Gulati, Roman  Cooperberg, Matt R.  Penson, David M.  Weiss, Noel S.  Thompson, Ian M.;2013
Anton;lew2017.pdf;Long-term evaluation of benefits, harms, and cost-effectiveness of the National Bowel Cancer Screening Program in Australia: a modelling study;Lew, Jie-Bin  St John, D. James B.  Xu, Xiang-Ming  Greuter, Marjolein J. E.  Caruana, Michael  Cenin, Dayna R.  He, Emily  Saville, Marion  Grogan, Paul  Coupe, Veerle M. H.  Canfell, Karen;2017
Anton;hassan2012.pdf;loss of efficacy and cost-effectiveness when screening colonoscopy is performed by nongastroenterologists;Hassan, Cesare  Rex, Douglas K.  Zullo, Angelo  Cooper, Gregory S.;2012
;ajph.2018.304659.pdf;lung cancer screening a cost-effective public health imperative; Pyenson B.S., Tomicki S.M. ;2018
FromReview;rijnsburger2004.pdf;MAMMOGRAPHY BENEFIT IN THE CANADIAN NATIONAL BREASTSCREENING STUDY-2: A MODEL EVALUATION;;
FromReview;chien2008.pdf;mean sojourn time and effectiveness of mortality reduction for lung cancer screening with computed tomography;Chien, Chun-Ru  Chen, Tony Hsiu-Hsi;2008
Anton;gogov2016.pdf;Methodological features of prostate cancer screening models ? A review of simulation models;Gogov, D.  Muehlberger, N.  Iskandar, R.  Alimohammadi, Y.  Siebert, U.;2016
Noneg;wilson2001.pdf;model of estimated rates of colorectal cancer from polyp growth by year of surveillance;Wilson, LS, Lightwood, J;2001
Noneg;monsonego2004.pdf;Screening 3 years after negative test, rather than annually, would result in three additional cases of cervical cancer per 100,000 women screened; Monsonego J. ;2004
Anton;barratt2005.pdf;model of outcomes of screening mammography information to support informed choices;Barratt A., Howard K., Irwig L., Salkeld G., Houssami N.;2005
Anton;goldie2011.pdf;model-based analyses to compare health and economic outcomes of cancer control inclusion of disparities;Goldie S.J., Daniels N.;2011
Noneg;parmigiani2002.pdf;modeling and optimization in early detection programs with a single exam;Parmigiani, G, Skates, S, Zelen, M;2002
Anton;goldwasser2009.pdf;modeling excess lung cancer risk among screened arm participants in the mayo lung project;Goldwasser, Deborah L.  Kimmel, Marek;2010
q12;taksler2016.pdf;modeling individual patient preferences for colorectal cancer screening based on their tolerance for complications risk;Taksler, Glen B., Perzynski, Adam T., Kattan, Michael W.;2017
Noneg;rafia2015.pdf;Modeling the cost-effectiveness of Alternative Upper Age Limits for Breast Cancer Screening in England and Wales;Rafia R1, Brennan A2, Madan J3, Collins K4, Reed MW5, Lawrence G6, Robinson T7, Greenberg D8, Wyld L9.;2016
Noneg;subramanian2009.pdf;modeling the cost-effectiveness of colorectal cancer screening policy guidance based on patient preferences and compliance;Cancer Epidemiol Biomarkers Prev. 2009 Jul.18(7):1971-8. doi: 10.1158/1055-9965.EPI-09-0083. Epub 2009 Jun 30.;2003
Anton;feuer2002.pdf;modeling the impact of the decline in distant stage disease on prostate carcinoma mortality rates;Feuer EJ1, Mariotto A, Merrill R.;2002
FromReview;berry2006.pdf;Modeling the Impact of Treatment and Screening on U.S. Breast Cancer Mortality: A Bayesian Approach;Berry DA1, Inoue L, Shen Y, Venier J, Cohen D, Bondy M, Theriault R, Munsell MF.;2006
Anton;schlecht2003.pdf;modeling the time dependence of the association between human papillomavirus infection and cervical cancer precursor lesions;Schlecht N.F., Platt R.W., Negassa A., Duarte-Franco E., Rohan T.E., Ferenczy A., Villa L.L., Franco E.L.;2003
Noneg;nnoaham2008.pdf;modelling future capacity needs and spending on colonoscopy in the english bowel cancer screening programme;Nnoaham KE1, Lines C.;2008
FromReview;nihms783893.pdf;modelling mammography screening for breast cancer in the canadian context modification and testing of a microsimulation model;Yaffe, Martin J.  Mittmann, Nicole  Lee, Pablo  Tosteson, Anna N. A.  Trentham-Dietz, Amy  Alagoz, Oguzhan  Stout, Natasha K.;2015
FromReview;lee2003.pdf;Modelling the early detection of breast cancer;;
Anton;demarteau2010.pdf;modelling the economic value of cross- and sustained-protection in vaccines against cervical cancer;Demarteau N1, Standaert B.;2010
Noneg;uhry2011.pdf;modelling the effect of breast cancer screening on related mortality using french data;Uhry Z1, H??delin G, Colonna M, Asselain B, Arveux P, Exbrayat C, Guldenfelds C, Soler-Michel P, Molini?? F, Tr??tarre B, Rogel A, Courtial I, Danzon A, Guizard AV, Ancelle-Park R, Eilstein D, Duffy S.;2011
Noneg;etzioni2004.pdf;modelling the effect of screening for cervical cancer on the population;Comment,Female,Humans,Models, Statistical,Population Surveillance*,United Kingdom/epidemiology,Uterine Cervical Neoplasms/diagnosis*,Uterine Cervical Neoplasms/epidemiology,Uterine Cervical Neoplasms/mortality;1526
Noneg;johnston2001.pdf;modelling the future costs of breast screening;Johnston K1.;2001
Noneg;taylor2010.pdf;modelling the impact of changes in sensitivity on the outcomes of the uk breast screening programme;Taylor P1.;2010
q12;mccann2004.pdf;Modelling the impact of detecting and treating carcinoma in situ in a breast screening programme;McCann J1, Treasure P, Duffy S.;2004
Noneg;woo2005.pdf;modelling the impact of population-based cytologic screening on cervical cancer incidence and mortality in hong kong an age-period-cohort approach;Woo P.P.S., Thach T.Q., Choy S.T.B., McGhee S.M., Leung G.M.;2005
Anton;gunsoy2012.pdf;Modelling the overdiagnosis of breast cancer due to mammography screening in women aged 40to 49 in the United Kingdom;Gunsoy, Necdet B.  Garcia-Closas, Montserrat  Moss, Sue M.;2012
q12;canfell2010.pdf;models of cervical screening in the era of human papillomavirus vaccination;Canfell K1.;2010
Noneg;blanks2004.pdf;monitoring and evaluating the performance of the uk nhs cervical screening programme monitoring performance by using cytology outcomes adjusted for population characteristics;Cytopathology. 2004 Feb.15(1):5-11.;2000
Noneg;berkowitz2018.pdf;multilevel small-area estimation of colorectal cancer screening in the united states;Berkowitz Z., Zhang X., Richards T.B., Nadel M., Peipins L.A., Holt J.;2018
Anton;uhry2010.pdf;multi-state markov models in cancer screening evaluation a brief review and case study;Uhry, Z.  Hedelin, G.  Colonna, M.  Asselain, B.  Arveux, P.  Rogel, A.  Exbrayat, C.  Guldenfels, C.  Courtial, I.  Soler-Michel, P.  Molinie, F.  Eilstein, D.  Duffy, S. W.;2010
Noneg;sutradhar2016.pdf;multistate transitional models for measuring adherence to breast cancer screening a population-based longitudinal cohort study with over two million women;Sutradhar R1,2,3, Gu S1, Paszat LF1,2,4.;2017
Noneg;berkhof2005.pdf;natural history and screening model for high-risk human papillomavirus infection neoplasia and cervical cancer in the netherlands;Berkhof J1, de Bruijne MC, Zielinski GD, Meijer CJ.;2005
Anton;10.1002@cncr.29952.pdf;nonbleeding adenomas evidence of systematic false-negative fecal immunochemical test results and their implications for screening effectiveness-a modeling study;van der Meulen, Miriam P.  Lansdorp-Vogelaar, Iris  van Heijningen, Else-Mariette B.  Kuipers, Ernst J.  van Ballegooijen, Marjolein;2016
Anton;price2016.pdf;Operations research models and methods in the screening, detection, and treatment of prostate cancer: A categorized, annotated review;Price, Stuart  Golden, Bruce  Wasil, Edward  Denton, Brian T.;2016
Anton;10.1111@1475-6773.12246.pdf;Optimal Colorectal Cancer Screening in States? Low-Income, Uninsured Populations The Case of South Carolina;van der Steen, Alex  Knudsen, Amy B.  van Hees, Frank  Walter, Gailya P.  Berger, Franklin G.  Daguise, Virginie G.  Kuntz, Karen M.  Zauber, Ann G.  van Ballegooijen, Marjolein  Lansdorp-Vogelaar, Iris;2015
Anton;bertsimas2016.pdf;optimal healthcare decision making under multiple mathematical models application in prostate cancer screening;Bertsimas, Dimitris  Silberholz, John  Trikalinos, Thomas;2018
Noneg;sekiguchi2015.pdf;optimal use of colonoscopy and fecal immunochemical test for population-based colorectal cancer screening a cost-effectiveness analysis using japanese data;Jpn J Clin Oncol. 2016 Feb.46(2):116-25. doi: 10.1093/jjco/hyv186. Epub 2015 Dec 18.;2015
q12;rogoza2008.pdf;optimization of primary and secondary cervical cancer prevention strategies in an era of cervical cancer vaccination a multi-regional health economic analysis;Rogoza RM1, Ferko N, Bentley J, Meijer CJ, Berkhof J, Wang KL, Downs L, Smith JS, Franco EL.;2008
FromReview;zhang2012.pdf;Optimization of Prostate Biopsy Referral Decisions;;
FromReview;zhang2011.pdf;Optimization of PSA Screening Policies: A Comparison of the Patient and Societal Perspectives;;
Noneg;meester2018.pdf;optimizing colorectal cancer screening by race and sex microsimulation analysis ii to inform the american cancer society colorectal cancer screening guideline;Meester, Reinier G. S., Peterse, Elisabeth F. P., Knudsen, Amy B., de Weerdt, Anne C., Chen, Jennifer C., Lietz, Anna P., Dwyer, Andrea, Ahnen, Dennis J., Siegel, Rebecca L., Smith, Robert A., Zauber, Ann G., Lansdorp-Vogelaar, Iris;2018
Noneg;wong2012.pdf;optimizing resource allocation for breast cancer prevention and care among hong kong chinese women;Cancer. 2012 Sep 15.118(18):4394-403. doi: 10.1002/cncr.27448. Epub 2012 Feb 22.;2012
FromReview;tappenden2007.pdf;option appraisal of population-based colorectal cancer screening programmes in england;Tappenden P1, Chilcott J, Eggington S, Patnick J, Sakai H, Karnon J.;2007
Anton;navernik2014.pdf;output correlations in probabilistic models with multiple alternatives;Naversnik K.;2015
Anton;seigneurin2016.pdf;overdiagnosis and overtreatment associated with breast cancer mammography screening a simulation study with calibration to population-based data;Seigneurin, Arnaud  Labarere, Joee  Francois, Olivier  Exbrayat, Catherine  Dupouy, Maylis  Filippi, Marc  Colonna, Marc;2016
Anton;duffy2005.pdf;overdiagnosis and overtreatment of breast cancer - estimates of overdiagnosis from two trials of mammographic screening for breast cancer;Duffy, SW  Agbaje, O  Tabar, L  Vitak, B  Bjurstam, N  Bjorneld, L  Myles, JP  Warwick, J;2005
Anton;10.1186@bcr1369.pdf;overdiagnosis and overtreatment of breast cancer microsimulation modelling estimates based on observed screen and clinical data;de Koning HJ1, Draisma G, Fracheboud J, de Bruijn A.;2006
Anton;seigneurin2015.pdf;overdiagnosis associated with breast cancer screening a simulation study to compare lead-time adjustment methods;Seigneurin A., Labarere J., Duffy S.W., Colonna M.;2015
Anton;etzioni2002.pdf;overdiagnosis due to prostate-specific antigen screening lessons from us prostate cancer incidence trends;Etzioni, R  Penson, DF  Legler, JM  di Tommaso, D  Boer, R  Gann, PH  Feuer, EJ;2002
Anton;olsen2006.pdf;overdiagnosis sojourn time and sensitivity in the copenhagen mammography screening program;Olsen A.H., Agbaje O.F., Myles J.P., Lynge E., Duffy S.W.;2006
Noneg;nghiem2016.pdf;overtreatment and cost-effectiveness of the see-and-treat strategy for managing cervical precancer;Cancer Epidemiol Biomarkers Prev. 2016 May.25(5):807-14. doi: 10.1158/1055-9965.EPI-15-1044. Epub 2016 Feb 29.;2012
Anton;10.1016@s0959-80490000330-0.pdf;Overview of important cervical cancer screening process values inEuropean Union (EU) countries, and tentative predictions of the corresponding effectiveness and cost-effectiveness;Van Ballegooijen M., Van den Akker-van Marle E., Patnick J., Lynge E., Arbyn M., Anttila A., Ronco G., Dik J., Habbema F.;2000
Noneg;10.1371@journal.pmed.1002225.pdf;performance and cost-effectiveness of computed tomography lung cancer screening scenarios in a population-based setting a microsimulation modeling analysis in ontario canada;Ten Haaf K1, Tammem?gi MC2, Bondy SJ3,4, van der Aalst CM1, Gu S5, McGregor SE6, Nicholas G7, de Koning HJ1, Paszat LF3,5.;2017
Anton;arnold2018.pdf;personalized mammography screening and screening adherence-a simulation and economic evaluation;Arnold, Matthias  Quante, Anne S.;2018
Noneg;subramanian2017.pdf;Personalized medicine for prevention: can risk stratified screening decrease colorectal cancer mortality at an acceptable cost?;Subramanian, Sujha, Bobashev, Georgiy, Morris, Robert J., Hoover, Sonja;2017
FromReview;macafee2008.pdf;population screening for colorectal cancer the implications of an ageing population;Macafee, D. A. L.  Waller, M.  Whynes, D. K.  Moss, S.  Scholefield, J. H.;2008
Noneg;marshall2001.pdf;Potential cost-effectiveness of one-time screening for lung cancer (LC) in a high risk cohort;Marshall D1, Simpson KN, Earle CC, Chu C.;2001
q12;kulasingam2003.pdf;Potential Health and Economic Impact of Adding a Human Papillomavirus Vaccine to Screening Programs;Kulasingam SL1, Myers ER.;2003
Noneg;seppnen2008.pdf;predicting impacts of mass-screening policy changes on breast cancer mortality;Sepp?nen J1, Hein?vaara S, Hakulinen T.;2008
Anton;chiu2017.pdf;predicting the effectiveness of the finnish population-based colorectal cancer screening programme;Chiu, Sherry Yueh-Hsia  Malila, Nea  Yen, Amy Ming-Fang  Chen, Sam Li-Sheng  Fann, Jean Ching-Yuan  Hakama, Matti;2017
Noneg;parkin2008.pdf;predicting the impact of the screening programme for colorectal cancer in the uk;Parkin, D. M., Tappenden, P., Olsen, A. H., Patnick, J., Sasieni, P.;2008
Anton;zelle2014.pdf;predicting the stage shift as a result of breast cancer screening in low- and middle-income countries a proof of concept;Zelle SG1, Baltussen R2, Otten JD3, Heijnsdijk EA4, van Schoor G2, Broeders MJ5.;2015
Noneg;castanon2018.pdf;prediction of cervical cancer incidence in england uk up to 2040 under four scenarios a modelling study;Castanon, Alejandra, Landy, Rebecca, Pesola, Francesca, Windridge, Peter, Sasieni, Peter;2018
Anton;10.1038@bjc.2011.300.pdf;prediction of higher mortality reduction for the uk breast screening frequency trial a model-based approach on screening intervals;van Ravesteyn, N. T.  Heijnsdijk, E. A. M.  Draisma, G.  de Koning, H. J.;2011
q12;canfell2011.pdf;prevention of cervical cancer in rural china evaluation of hpv vaccination and primary hpv screening strategies;Canfell K1, Shi JF, Lew JB, Walker R, Zhao FH, Simonella L, Chen JF, Legood R, Smith MA, Nickson C, Qiao YL.;2011
Noneg;10.1136@bmj.e670.pdf;Primary screening for human papillomavirus compared with cytology screening for cervical cancer in European settings: costeffectiveness analysis based on a Dutch microsimulation model;de Kok IM1, van Rosmalen J, Dillner J, Arbyn M, Sasieni P, Iftner T, van Ballegooijen M.;2012
Noneg;tafazzoli2009.pdf;probabilistic cost-effectiveness comparison of screening strategies for colorectal cancer;Tafazzoli, Ali, Roberts, Stephen, Klein, Robert, Ness, Reid, Dittus, Robert;2009
Noneg;rojnik2008.pdf;probabilistic cost-effectiveness modeling of different breast cancer screening policies in slovenia;Rojnik K1, Naversnik K, Mateovi??-Rojnik T, Primiczakelj M.;2008
q12;bradley2011.pdf;Productivity Savings from Colorectal Cancer Prevention and Control Strategies;Bradley, Cathy J., Lansdorp-Vogelaar, Iris, Yabroff, Robin, Dahman, Bassam, Mariotto, Angela, Feuer, Eric J., Brown, Martin L.;2011
Noneg;melnikow2013.pdf;program-specific cost-effectiveness analysis breast cancer screening policies for a safety-net program;Melnikow J1, Tancredi DJ, Yang Z, Ritley D, Jiang Y, Slee C, Popova S, Rylett P, Knutson K, Smalley S.;2013
Anton;goldie2004.pdf;projected clinical benefits and cost-effectiveness of a human papillomavirus 1618 vaccine;Goldie SJ1, Kohli M, Grima D, Weinstein MC, Wright TC, Bosch FX, Franco E.;2004
Anton;roth2015.pdf;projected clinical resource use and fiscal impacts of implementing low-dose computed tomography lung cancer screening in medicare;Roth, Joshua A.  Sullivan, Sean D.  Goulart, Bernardo H. L.  Ravelo, Arliene  Sanderson, Joanna C.  Ramsey, Scott D.;2015
FromReview;stensson2013.pdf;Projected cost-effectiveness of repeat high-risk human papillomavirus testing using self-collected vaginal samples in the Swedish cervical cancer screening program;;
Noneg;coldman2017.pdf;projected effect of fecal immunochemical test threshold for colorectal cancer screening on outcomes and costs for canada using the oncosim microsimulation model;Coldman, Andrew, Flanagan, William, Nadeau, Claude, Wolfson, Michael, Fitzgerald, Natalie, Memon, Saima, Gauvreau, Cindy, Miller, Anthony, Earle, Craig;2017
Anton;10.1080@21645515.2015.1054584.pdf;Projected impact of Cervarix vaccination on oncogenic human papillomavirus infection and cervical cancer in the United Kingdom;Van Effelterre TP1, Hogea C2, Taylor SM1.;2016
Anton;birnbaum2015.pdf;Projecting Benefits and Harms of Novel Cancer Screening Biomarkers: A Study of PCA3 and Prostate Cancer;Birnbaum, Jeanette K.  Feng, Ziding  Gulati, Roman  Fan, Jing  Lotan, Yair  Wei, John T.  Etzioni, Ruth;2015
Anton;armstrong2010.pdf;prophylaxis of cervical cancer and related cervical disease a review of the cost-effectiveness of vaccination against oncogenic hpv types;Armstrong EP1.;2010
Anton;kobayashi2007.pdf;prostate cancer screening strategies with re-screening interval determined by individual baseline prostate-specific antigen values are cost-effective;Kobayashi, T.  Goto, R.  Ito, K.  Mitsumori, K.;2007
Noneg;stone2005.pdf;prostate cancer the psa test and academic detailing in australian general practice an economic evaluation;Stone CA1, May FW, Pinnock CB, Elwood M, Rowett DS.;2005
Anton;wever2010.pdf;prostate-specific antigen screening in the united states vs in the european randomized study of screening for prostate cancer-rotterdam;Wever, Elisabeth M.  Draisma, Gerrit  Heijnsdijk, Eveline A. M.  Roobol, Monique J.  Boer, Rob  Otto, Suzie J.  de Koning, Harry J.;2010
Anton;matthijsse2016.pdf;public health benefits of routine human papillomavirus vaccination for adults in the netherlands a mathematical modeling study;Matthijsse SM1, Hontelez JA2, Naber SK1, Rozemeijer K1, de Kok IM1, Bakker R1, van Ballegooijen M1, van Rosmalen J3, de Vlas SJ1.;2016
Anton;meester2015.pdf;public health impact of achieving 80 colorectal cancer screening rates in the united states by 2018;Meester, Reinier G. S.  Doubeni, Chyke A.  Zauber, Ann G.  Goede, S. Luuk  Levin, Theodore R.  Corley, Douglas A.  Jemal, Ahmedin  Lansdorp-Vogelaar, Iris;2015
Anton;10.1007@s00038-011-0273-5.pdf;public health impact of human papillomavirus vaccination on prevention of cervical cancer in france;El Hasnaoui A1, Demarteau N, Granados D, Standaert B, Detournay B.;2012
Anton;stoykova2008.pdf;putting national institute for health and clinical excellence guidance into practice a cost minimization model of a national roll-out of liquid based cytology in england;Stoykova B1, Kuzmanov G, Dowie R.;2008
Anton;yang2018.pdf;quality assurance target for community-based breast cancer screening in china a model simulation;Yang, Lan  Wang, Jing  Cheng, Juan  Wang, Yuan  Lu, Wenli;2018
Anton;10.1002@ijc.31265.pdf;Quality of life assumptions determine which cervical cancer screening strategies are cost-effective;de Kok, Inge M. C. M.  Korfage, Ida J.  van den Hout, Wilbert B.  Helmerhorst, Theo J. M.  Habbema, J. Dik F.  Essink-Bot, Marie-Louise  van Ballegooijen, Marjolein;2018
Anton;lang2011.pdf;quality of life treatments and patients willingness to pay for a complete remission of cervical cancer in taiwan;Lang HC1, Chang K, Ying YH.;2012
Anton;jansen2013.pdf;quantifying lead-time bias in risk factor studies of cancer through simulation;Jansen RJ1, Alexander BH, Anderson KE, Church TR.;2013
Anton;yen2003.pdf;quantifying the potential problem of overdiagnosis of ductal carcinoma in situ in breast cancer screening;Yen, MF  Tabar, L  Vitak, B  Smith, RA  Chen, HH  Duffy, SW;2003
