"not valid",J;Ringham, Brandy M., Alonzo, Todd A., Brinton, John T., Kreidler, Sarah M., Munjal, Aarti, Muller, Keith E., Glueck, Deborah H.;;;;;;;;Reducing decision errors in the paired comparison of the diagnostic accuracy of screening tests with Gaussian outcomes;;;;;;;;BMC MEDICAL RESEARCH METHODOLOGY;;;;14;;;;;;37;10.1186/1471-2288-14-37;;;MAR 5 2014;2014;;;;;;;;;;1;;;;;;;WOS:000334436100002
"not valid",J;Jackson, Alan, Li, Ka-Loh, Zhu, Xiaoping;;;;;;;;Semi-Quantitative Parameter Analysis of DCE-MRI Revisited: Monte-Carlo Simulation, Clinical Comparisons, and Clinical Validation of Measurement Errors in Patients with Type 2 Neurofibromatosis;;;;;;;;PLOS ONE;;;;9;3;;;;;e90300;10.1371/journal.pone.0090300;;;MAR 4 2014;2014;;;;;;;;;;4;;;;;;;WOS:000332475500041
"not valid",J;Tai, Lee-Hwa, de Souza, Christiano Tanese, Sahi, Shalini, Zhang, Jiqing, Alkayyal, Almohanad A., Ananth, Abhirami Anu, Auer, Rebecca A. C.;;;;;;;;A Mouse Tumor Model of Surgical Stress to Explore the Mechanisms of Postoperative Immunosuppression and Evaluate Novel Perioperative Immunotherapies;;;;;;;;JOVE-JOURNAL OF VISUALIZED EXPERIMENTS;;;;;85;;;;;e51253;10.3791/51253;;;MAR 2014;2014;;;;;;;;;;4;;;;;;;WOS:000348606100043
"not valid",J;Bell, Linda J., Cox, Jennifer, Bade, Thomas, Rinks, Marianne, Kneebone, Andrew;;;;;;;;The impact of rectal and bladder variability on target coverage during post-prostatectomy intensity modulated radiotherapy;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;110;2;;;245;250;;10.1016/j.radonc.2013.10.042;;;FEB 2014;2014;;;;;;;;;;9;;;;;;;WOS:000334010200005
"not valid",J;af Rosenschold, Per Munck, Desai, Neil B., Hun, Jung, Apte, Aditya, Hunt, Margie, Kalikstein, Abraham, Mechalakos, James, Happersett, Laura, Deasy, Joseph O., Zelefsky, Michael J.;;;;;;;;Modeling positioning uncertainties of prostate cancer external beam radiation therapy using pre-treatment data;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;110;2;;;251;255;;10.1016/j.radonc.2013.12.010;;;FEB 2014;2014;;;;;;;;;;5;;;;;;;WOS:000334010200006
"not valid",J;Xiao, Guanghua, Ma, Shuangge, Minna, John, Xie, Yang;;;;;;;;Adaptive Prediction Model in Prospective Molecular Signature-Based Clinical Studies;;;;;;;;CLINICAL CANCER RESEARCH;;;;20;3;;;531;539;;10.1158/1078-0432.CCR-13-2127;;;FEB 1 2014;2014;;;;;;;;;;5;;;;;;;WOS:000331656000003
"not valid",J;Maugeri-Sacca, Marcello, Vici, Patrizia, Di Lauro, Luigi, Barba, Maddalena, Amoreo, Carla Azzurra, Gallo, Enzo, Mottolese, Marcella, De Maria, Ruggero;;;;;;;;Cancer stem cells: are they responsible for treatment failure?;;;;;;;;FUTURE ONCOLOGY;;;;10;13;;;2033;2044;;10.2217/FON.14.126;;;2014;2014;;;;;;;;;;6;;;;;;;WOS:000345987300007
"not valid",J;Madan, Renu, Pathy, Sushmita, Subramani, Vellaiyan, Sharma, Seema, Mohanti, Bidhu Kalyan, Chander, Subhash, Thulkar, Sanjay, Kumar, Lalit, Dadhwal, Vatsla;;;;;;;;Comparative Evaluation of Two-dimensional Radiography and Three Dimensional Computed Tomography Based Dose-volume Parameters for High-dose-rate Intracavitary Brachytherapy of Cervical Cancer: A Prospective Study;;;;;;;;ASIAN PACIFIC JOURNAL OF CANCER PREVENTION;;;;15;11;;;4717;4721;;10.7314/APJCP.2014.15.11.4717;;;2014;2014;;;;;;;;;;7;;;;;;;WOS:000338634900054
"not valid",J;Kuo, Hsiang-Chi, Mehta, Keyur J., Hong, Linda, Yaparpalvi, Ravindra, Montgomery, Leslie L., Bodner, William, Tome, Wolfgang A., Kalnicki, Shalom;;;;;;;;Day to day treatment variations of accelerated partial breast brachytherapy using a multi-lumen balloon;;;;;;;;JOURNAL OF CONTEMPORARY BRACHYTHERAPY;;;;6;1;;;68;75;;10.5114/jcb.2014.42025;;;2014;2014;;;;;;;;;;7;;;;;;;WOS:000338354100011
"not valid",J;Gong, Guanzhong, Wang, Ruozheng, Guo, Yujie, Zhai, Deyin, Liu, Tonghai, Lu, Jie, Chen, Jinhu, Liu, Chengxin, Yin, Yong;;;;;;;;Reduced lung dose during radiotherapy for thoracic esophageal carcinoma: VMAT combined with active breathing control for moderate DIBH;;;;;;;;RADIATION ONCOLOGY;;;;8;;;;;;291;10.1186/1748-717X-8-291;;;DEC 20 2013;2013;;;;;;;;;;11;;;;;;;WOS:000331623000001
"not valid",J;Foster, Ryan, Meyer, Jeffrey, Iyengar, Puneeth, Pistenmaa, David, Timmerman, Robert, Choy, Hak, Solberg, Timothy;;;;;;;;Localization Accuracy and Immobilization Effectiveness of a Stereotactic Body Frame for a Variety of Treatment Sites;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;87;5;;;911;916;;10.1016/j.ijrobp.2013.09.020;;;DEC 1 2013;2013;;;;;;;;;;12;;;;;;;WOS:000327496600019
"not valid",J;Bruzzaniti, Vicente, Abate, Armando, Pinnaro, Paola, D'Andrea, Marco, Infusino, Erminia, Landoni, Valeria, Soriani, Antonella, Giordano, Carolina, Ferraro, Anna Maria, Strigari, Lidia;;;;;;;;Dosimetric and clinical advantages of deep inspiration breath-hold (DIBH) during radiotherapy of breast cancer;;;;;;;;JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH;;;;32;;;;;;88;10.1186/1756-9966-32-88;;;NOV 7 2013;2013;;;;;;;;;;28;;;;;;;WOS:000329190200001
"not valid",J;Sorensen, Sonja, Ellis, Lone, Wu, Ying, Hutchins, Valerie, Linnehan, John E., Senbetta, Mekre;;;;;;;;Budgetary Impact on a US Health Plan Adopting Abiraterone Acetate Plus Prednisone for the Treatment of Patients with Metastatic Castration-Resistant Prostate Cancer;;;;;;;;JOURNAL OF MANAGED CARE PHARMACY;;;;19;9;;;799;808;;10.18553/jmcp.2013.19.9.799;;;NOV-DEC 2013;2013;;;;;;;;;;11;;;;;;;WOS:000326430900009
"not valid",J;Krengli, Marco, Masini, Laura, Caltavuturo, Tina, Pisani, Carla, Apicella, Giuseppina, Negri, Eleonora, Deantonio, Letizia, Brambilla, Marco, Gambaro, Giuseppina;;;;;;;;Prone versus supine position for adjuvant breast radiotherapy: a prospective study in patients with pendulous breasts;;;;;;;;RADIATION ONCOLOGY;;;;8;;;;;;232;10.1186/1748-717X-8-232;;;OCT 8 2013;2013;;;;;;;;;;19;;;;;;;WOS:000327730900001
"not valid",J;El-Kareh, Robert, Hasan, Omar, Schiff, Gordon D.;;;;;;;;Use of health information technology to reduce diagnostic errors;;;;;;;;BMJ QUALITY & SAFETY;;;;22;;;;ii40;ii51;;10.1136/bmjqs-2013-001884;;;OCT 2013;2013;;;;;;;;;;35;;;;;;;WOS:000324736900007
"not valid",J;Lathia, Nina, Isogai, Pierre K., De Angelis, Carlo, Smith, Thomas J., Cheung, Matthew, Mittmann, Nicole, Hoch, Jeffrey S., Walker, Scott;;;;;;;;Cost-Effectiveness of Filgrastim and Pegfilgrastim as Primary Prophylaxis Against Febrile Neutropenia in Lymphoma Patients;;;;;;;;JNCI-JOURNAL OF THE NATIONAL CANCER INSTITUTE;;;;105;15;;;1078;1085;;10.1093/jnci/djt182;;;AUG 2013;2013;;;;;;;;;;14;;;;;;;WOS:000322976000006
"not valid",J;Li, Xiaoqiang, Quan, Enzhuo M., Li, Yupeng, Pan, Xiaoning, Zhou, Yin, Wang, Xiaochun, Du, Weiliang, Kudchadker, Rajat J., Johnson, Jennifer L., Kuban, Deborah A., Lee, Andrew K., Zhang, Xiaodong;;;;;;;;A Fully Automated Method for CT-on-Rails-Guided Online Adaptive Planning for Prostate Cancer Intensity Modulated Radiation Therapy;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;86;5;;;835;841;;10.1016/j.ijrobp.2013.04.014;;;AUG 1 2013;2013;;;;;;;;;;13;;;;;;;WOS:000321743600014
"not valid",J;Nkiwane, Karen S., Poetter, Richard, Tanderup, Kari, Federico, Mario, Lindegaard, Jacob C., Kirisits, Christian;;;;;;;;Single line source with and without vaginal loading and the impact on target coverage and organ at risk doses for cervix cancer Stages IB, II, and IIIB: Treatment planning simulation in patients treated with MRI-guided adaptive brachytherapy in a multicentre study (EMBRACE);;;;;;;;BRACHYTHERAPY;;;;12;4;;;317;323;;10.1016/j.brachy.2012.11.001;;;JUL-AUG 2013;2013;;;;;;;;;;6;;;;;;;WOS:000321526200007
"not valid",J;Wells, Alan, Griffith, Linda, Wells, Jakob Z., Taylor, Donald P.;;;;;;;;The Dormancy Dilemma: Quiescence versus Balanced Proliferation;;;;;;;;CANCER RESEARCH;;;;73;13;;;3811;3816;;10.1158/0008-5472.CAN-13-0356;;;JUL 1 2013;2013;;;;;;;;;;37;;;;;;;WOS:000321112700001
"not valid",J;Sathya, D. Janaki, Geetha, K.;;;;;;;;Mass classification in breast DCE-MR images using an artificial neural network trained via a bee colony optimization algorithm;;;;;;;;SCIENCEASIA;;;;39;3;;;294;305;;10.2306/scienceasia1513-1874.2013.39.294;;;JUN 2013;2013;;;;;;;;;;6;;;;;;;WOS:000324222700010
"not valid",J;Ding, Jie, Trippa, Lorenzo, Zhong, Xiaogang, Parmigiani, Giovanni;;;;;;;;HIERARCHICAL BAYESIAN ANALYSIS OF SOMATIC MUTATION DATA IN CANCER;;;;;;;;ANNALS OF APPLIED STATISTICS;;;;7;2;;;883;903;;10.1214/12-AOAS604;;;JUN 2013;2013;;;;;;;;;;2;;;;;;;WOS:000322829800012
"not valid",J;Lesnock, Jamie L., Farris, Coreen, Beriwal, Sushil, Krivak, Thomas C.;;;;;;;;Upfront treatment of locally advanced cervical cancer with intensity modulated radiation therapy compared to four-field radiation therapy: A cost-effectiveness analysis;;;;;;;;GYNECOLOGIC ONCOLOGY;;;;129;3;;;574;579;;10.1016/j.ygyno.2013.02.012;;;JUN 2013;2013;;;;;;;;;;10;;;;;;;WOS:000319480300026
"not valid",J;Wu, Vincent W. C., Tse, Teddy K. H., Ho, Cola L. M., Yeung, Eric C. Y.;;;;;;;;A comparison between anisotropic analytical and multigrid superposition dose calculation algorithms in radiotherapy treatment planning;;;;;;;;MEDICAL DOSIMETRY;;;;38;2;;;209;214;;10.1016/j.meddos.2013.02.001;;;SUM 2013;2013;;;;;;;;;;5;;;;;;;WOS:000318828800021
"not valid",J;Antoni, Delphine, Natarajan-Ame, Shanti, Meyer, Philippe, Niederst, Claudine, Bourahla, Khalil, Noel, Georges;;;;;;;;Contribution of three-dimensional conformal intensity-modulated radiation therapy for women affected by bulky stage II supradiaphragmatic Hodgkin disease;;;;;;;;RADIATION ONCOLOGY;;;;8;;;;;;112;10.1186/1748-717X-8-112;;;MAY 2 2013;2013;;;;;;;;;;4;;;;;;;WOS:000319837000001
"not valid",J;Wang, Wei, Li, Jian Bin, Hu, Hong Guang, Li, Feng Xiang, Xu, Min, Sun, Tao, Lu, Jie;;;;;;;;Correlation between target motion and the dosimetric variance of breast and organ at risk during whole breast radiotherapy using 4DCT;;;;;;;;RADIATION ONCOLOGY;;;;8;;;;;;111;10.1186/1748-717X-8-111;;;MAY 2 2013;2013;;;;;;;;;;10;;;;;;;WOS:000318792800001
"not valid",J;Newton, Paul K., Mason, Jeremy, Bethel, Kelly, Bazhenova, Lyudmila, Nieva, Jorge, Norton, Larry, Kuhn, Peter;;;;;;;;Spreaders and Sponges Define Metastasis in Lung Cancer: A Markov Chain Monte Carlo Mathematical Model;;;;;;;;CANCER RESEARCH;;;;73;9;;;2760;2769;;10.1158/0008-5472.CAN-12-4488;;;MAY 1 2013;2013;;;;;;;;;;30;;;;;;;WOS:000318360500006
"not valid",J;Gez, Eliahu, Cytron, Shmuel, Ben Yosef, Rahamin, London, Daniel, Corn, Benjamin W., Alani, Shlomi, Scarzello, Giovanni, Dal Moro, Fabrizio, Sotti, Guido, Zattoni, Filiberto, Koziol, Ike, Torre, Taryn, Bassignani, Matthew, Kalnicki, Shalom, Ghavamian, Reza, Blakaj, Dukagjin, Anscher, Mitchell, Sommerauer, Martin, Jocham, Dieter, Melchert, Corinna, Huttenlocher, Stefan, Kovacs, Gyoergy, Garg, Madhur;;;;;;;;Application of an interstitial and biodegradable balloon system for prostate-rectum separation during prostate cancer radiotherapy: a prospective multi-center study;;;;;;;;RADIATION ONCOLOGY;;;;8;;;;;;96;10.1186/1748-717X-8-96;;;APR 23 2013;2013;;;;;;;;;;21;;;;;;;WOS:000318791300001
"not valid",J;Oshaghi, Mina, Sadeghi, Mahdi, Mahdavi, Seied Rabi, Shirazi, Alireza;;;;;;;;Dosimetry of MammoSite (R) applicator: Comparison between Monte Carlo simulation, measurements, and treatment planning calculation;;;;;;;;JOURNAL OF CANCER RESEARCH AND THERAPEUTICS;;;;9;2;;;224;229;;10.4103/0973-1482.113361;;;APR-JUN 2013;2013;;;;;;;;;;0;;;;;;;WOS:000321898200011
"not valid",J;Murthy, Vedang, Krishnatry, Rahul, Mallik, Suman, Master, Zubin, Mahantshetty, Umesh, Shrivastava, Shyamkishore;;;;;;;;Helical tomotherapy-based hypofractionated radiotherapy for prostate cancer: A report on the procedure, dosimetry and preliminary clinical outcome;;;;;;;;JOURNAL OF CANCER RESEARCH AND THERAPEUTICS;;;;9;2;;;253;260;;10.4103/0973-1482.113378;;;APR-JUN 2013;2013;;;;;;;;;;4;;;;;;;WOS:000321898200017
"not valid",J;Thornqvist, Sara, Muren, Ludvig P., Bentzen, Lise, Hysing, Liv B., Hoyer, Morten, Grau, Cai, Petersen, Jorgen B. B.;;;;;;;;Degradation of target coverage due to inter-fraction motion during intensity-modulated proton therapy of prostate and elective targets;;;;;;;;ACTA ONCOLOGICA;;;;52;3;;;521;527;;10.3109/0284186X.2012.752860;;;APR 2013;2013;;;;;;;;;;18;;;;;;;WOS:000316123200010
"not valid",J;Etzioni, Ruth, Gulati, Roman, Cooperberg, Matt R., Penson, David M., Weiss, Noel S., Thompson, Ian M.;;;;;;;;Limitations of Basing Screening Policies on Screening Trials The US Preventive Services Task Force and Prostate Cancer Screening;;;;;;;;MEDICAL CARE;;;;51;4;;;295;300;;10.1097/MLR.0b013e31827da979;;;APR 2013;2013;;;;;;;;;;37;;;;;;;WOS:000316207100003
"valid",J;Etzioni, Ruth, Gulati, Roman;;;;;;;;Response: Reading Between the Lines of Cancer Screening Trials Using Modeling to Understand the Evidence;;;;;;;;MEDICAL CARE;;;;51;4;;;304;306;;10.1097/MLR.0b013e31828a7e1a;;;APR 2013;2013;;;;;;;;;;7;;;;;;;WOS:000316207100005
"not valid",J;Uhl, Matthias, van Triest, Baukelien, Eble, Michael J., Weber, Damien C., Herfarth, Klaus, De Weese, Theodore L.;;;;;;;;Low rectal toxicity after dose escalated IMRT treatment of prostate cancer using an absorbable hydrogel for increasing and maintaining space between the rectum and prostate: Results of a multi-institutional phase II trial;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;106;2;;;215;219;;10.1016/j.radonc.2012.11.009;;;FEB 2013;2013;;;;;;;;;;40;;;;;;;WOS:000318583600012
"not valid",J;Rash, Dominique, Hagar, Yolanda, Cui, Jing, Hunt, Jon-Paul, Valicenti, Richard, Mayadev, Jyoti;;;;;;;;Interfraction Motion of the Vaginal Apex During Postoperative Intensity Modulated Radiation Therapy Are We Missing the Target?;;;;;;;;INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER;;;;23;2;;;385;392;;10.1097/IGC.0b013e3182791f24;;;FEB 2013;2013;;;;;;;;;;11;;;;;;;WOS:000314284900027
"not valid",J;Fu, Haoda, Wang, Yanping, Liu, Jingyi, Kulkarni, Pandurang M., Melemed, Allen S.;;;;;;;;Joint modeling of progression-free survival and overall survival by a Bayesian normal induced copula estimation model;;;;;;;;STATISTICS IN MEDICINE;;;;32;2;;;240;254;;10.1002/sim.5487;;;JAN 30 2013;2013;;;;;;;;;;5;;;;;;;WOS:000312651900006
"not valid",J;Wang, Ping, Feng, Yuanming;;;;;;;;A Mathematical Model of Tumor Volume Changes during Radiotherapy;;;;;;;;SCIENTIFIC WORLD JOURNAL;;;;;;;;;;181070;10.1155/2013/181070;;;2013;2013;;;;;;;;;;5;;;;;;;WOS:000325651500001
"not valid",J;Wang, Yan Yang, Zhe, Hong;;;;;;;;Clinical application of multimodality imaging in radiotherapy treatment planning for rectal cancer;;;;;;;;CANCER IMAGING;;;;13;4;;;495;501;;10.1102/1470-7330.2013.0046;;;2013;2013;;;;;;;;;;3;;;;;;;WOS:000209544100005
"not valid",J;Lymberis, Stella C., deWyngaert, John Keith, Parhar, Preeti, Chhabra, Arpit M., Fenton-Kerimian, Maria, Chang, Jengwha, Hochman, Tsivia, Guth, Amber, Roses, Daniel, Goldberg, Judith D., Formenti, Silvia C.;;;;;;;;Prospective Assessment of Optimal Individual Position (Prone Versus Supine) for Breast Radiotherapy: Volumetric and Dosimetric Correlations in 100 Patients;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;84;4;;;902;909;;10.1016/j.ijrobp.2012.01.040;;;NOV 15 2012;2012;;;;;;;;;;58;;;;;;;WOS:000310565300025
"not valid",J;Lee, J. Jack, Chu, Caleb T.;;;;;;;;Bayesian clinical trials in action;;;;;;;;STATISTICS IN MEDICINE;;;;31;25;;;2955;2972;;10.1002/sim.5404;;;NOV 10 2012;2012;;;;;;;;;;37;;;;;;;WOS:000309745200004
"not valid",J;Yaparpalvi, Ravindra, Hannan, Raquibul, Landau, Evan, Kahan, Norman, Bodner, William, Kuo, Hsiang-Chi, Minsky, Lloyd, Mehta, Keyur J., Garg, Madhur K., Kalnicki, Shalom, Guha, Chandan;;;;;;;;Timing of postseed imaging influences rectal dose-volume parameters for cesium-131 prostate seed implants;;;;;;;;BRACHYTHERAPY;;;;11;6;;;489;494;;10.1016/j.brachy.2011.07.004;;;NOV-DEC 2012;2012;;;;;;;;;;0;;;;;;;WOS:000310863700012
"not valid",J;Olsen, Jeffrey R., Parikh, Parag J., Watts, Michael, Noel, Camille E., Baker, Kenneth W., Santanam, Lakshmi, Michalski, Jeff M.;;;;;;;;Comparison of dose decrement from intrafraction motion supine prostate radiotherapy;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;104;2;;;199;204;;10.1016/j.radonc.2012.06.008;;;AUG 2012;2012;;;;;;;;;;7;;;;;;;WOS:000308901200011
"not valid",J;Drescher, Charles W., Hawley, Sarah, Thorpe, Jason D., Marticke, Simone, McIntosh, Martin, Gambhir, Sanjiv S., Urban, Nicole;;;;;;;;Impact of Screening Test Performance and Cost on Mortality Reduction and Cost-effectiveness of Multimodal Ovarian Cancer Screening;;;;;;;;CANCER PREVENTION RESEARCH;;;;5;8;;;1015;1024;;10.1158/1940-6207.CAPR-11-0468;;;AUG 2012;2012;;;;;;;;;;10;;;;;;;WOS:000308223500004
"not valid",J;Liberato, N. L., Rognoni, C., Rubrichi, S., Quaglini, S., Marchetti, M., Gorlia, T., Licitra, L., Vermorken, J. B.;;;;;;;;Adding docetaxel to cisplatin and fluorouracil in patients with unresectable head and neck cancer: a cost-utility analysis;;;;;;;;ANNALS OF ONCOLOGY;;;;23;7;;;1825;1832;;10.1093/annonc/mdr545;;;JUL 2012;2012;;;;;;;;;;10;;;;;;;WOS:000306135200027
"not valid",J;Kondo, Masahide, Hoshi, Shu-Ling, Ishiguro, Hiroshi, Toi, Masakazu;;;;;;;;Economic evaluation of the 70-gene prognosis-signature (MammaPrint(A (R))) in hormone receptor-positive, lymph node-negative, human epidermal growth factor receptor type 2-negative early stage breast cancer in Japan;;;;;;;;BREAST CANCER RESEARCH AND TREATMENT;;;;133;2;;;759;768;;10.1007/s10549-012-1979-7;;;JUN 2012;2012;;;;;;;;;;13;;;;;;;WOS:000304610600035
"not valid",J;Pascau, Javier, Santos Miranda, Juan Antonio, Calvo, Felipe A., Bouche, Ana, Morillo, Virgina, Gonzalez-San Segundo, Carmen, Ferrer, Carlos, Lopez Tarjuelo, Juan, Desco, Manuel;;;;;;;;An Innovative Tool for Intraoperative Electron Beam Radiotherapy Simulation and Planning: Description and Initial Evaluation by Radiation Oncologists;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;83;2;;;E287;E295;;10.1016/j.ijrobp.2011.12.063;;;JUN 1 2012;2012;;;;;;;;;;23;;;;;;;WOS:000303920800018
"not valid",J;Spezi, Emiliano, Downes, Patrick, Jarvis, Richard, Radu, Emil, Staffurth, John;;;;;;;;Patient-Specific Three-Dimensional Concomitant Dose From Cone Beam Computed Tomography Exposure in Image-Guided Radiotherapy;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;83;1;;;419;426;;10.1016/j.ijrobp.2011.06.1972;;;MAY 1 2012;2012;;;;;;;;;;32;;;;;;;WOS:000302993900080
"not valid",J;Russo, James K., Armeson, Kent E., Richardson, Susan;;;;;;;;Comparison of 2D and 3D Imaging and Treatment Planning for Postoperative Vaginal Apex High-Dose Rate Brachytherapy for Endometrial Cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;83;1;;;E75;E80;;10.1016/j.ijrobp.2011.11.029;;;MAY 1 2012;2012;;;;;;;;;;8;;;;;;;WOS:000302993900010
"not valid",J;Ma, Daniel J., Michaletz-Lorenz, Martha, Goddu, S. Murty, Grigsby, Perry W.;;;;;;;;MAGNITUDE OF INTERFRACTIONAL VAGINAL CUFF MOVEMENT: IMPLICATIONS FOR EXTERNAL IRRADIATION;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;82;4;;;1439;1444;;10.1016/j.ijrobp.2011.05.003;;;MAR 15 2012;2012;;;;;;;;;;8;;;;;;;WOS:000300980300058
"not valid",J;Dalton, Heather J., Yu, Xinhua, Hu, Lilian, Kapp, Daniel S., Benjamin, Ivor, Monk, Bradley J., Chan, John K.;;;;;;;;An economic analysis of dose dense weekly paclitaxel plus carboplatin versus every-3-week paclitaxel plus carboplatin in the treatment of advanced ovarian cancer;;;;;;;;GYNECOLOGIC ONCOLOGY;;;;124;2;;;199;204;;10.1016/j.ygyno.2011.09.028;;;FEB 2012;2012;;;;;;;;;;11;;;;;;;WOS:000299805500005
"not valid",J;Gwynne, S., Mukherjee, S., Webster, R., Spezi, E., Staffurth, J., Coles, B., Adams, R.;;;;;;;;Imaging for Target Volume Delineation in Rectal Cancer Radiotherapy - A Systematic Review;;;;;;;;CLINICAL ONCOLOGY;;;;24;1;;;52;63;;10.1016/j.clon.2011.10.001;;;FEB 2012;2012;;;;;;;;;;17;;;;;;;WOS:000299450000008
"not valid",J;Yu, Binbing, Zhou, Chuan;;;;;;;;Assessing the accuracy of a multiphase diagnosis procedure for dementia;;;;;;;;JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS;;;;61;;;;67;81;;10.1111/j.1467-9876.2011.00771.x;;;2012;2012;;;;;;;;;;0;;;;;;;WOS:000299207700004
"not valid",J;Jhingran, Anuja, Salehpour, Mohammad, Sam, Marianne, Levy, Larry, Eifel, Patricia J.;;;;;;;;VAGINAL MOTION AND BLADDER AND RECTAL VOLUMES DURING PELVIC INTENSITY-MODULATED RADIATION THERAPY AFTER HYSTERECTOMY;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;82;1;;;256;262;;10.1016/j.ijrobp.2010.08.024;;;JAN 2012;2012;;;;;;;;;;31;;;;;;;WOS:000298526100038
"not valid",J;Hall, Peter S., McCabe, Christopher, Stein, Robert C., Cameron, David;;;;;;;;Economic Evaluation of Genomic Test-Directed Chemotherapy for Early-Stage Lymph Node-Positive Breast Cancer;;;;;;;;JOURNAL OF THE NATIONAL CANCER INSTITUTE;;;;104;1;;;56;66;;10.1093/jnci/djr484;;;JAN 2012;2012;;;;;;;;;;55;;;;;;;WOS:000298892200010
"valid",J;Lin, Ray S., Plevritis, Sylvia K.;;;;;;;;Comparing the benefits of screening for breast cancer and lung cancer using a novel natural history model;;;;;;;;CANCER CAUSES & CONTROL;;;;23;1;;;175;185;;10.1007/s10552-011-9866-9;;;JAN 2012;2012;;;;;;;;;;10;;;;;;;WOS:000297757400017
"not valid",J;Goffin, John R., Pond, Greg R.;;;;;;;;Stopping rules employing response rates, time to progression, and early progressive disease for phase II oncology trials;;;;;;;;BMC MEDICAL RESEARCH METHODOLOGY;;;;11;;;;;;164;10.1186/1471-2288-11-164;;;DEC 12 2011;2011;;;;;;;;;;1;;;;;;;WOS:000299116600001
"not valid",J;Jin, Hoon, Lee, Han-Chul, Park, Sung Sup, Jeong, Yong-Su, Kim, Seon-Young;;;;;;;;Serum cancer biomarker discovery through analysis of gene expression data sets across multiple tumor and normal tissues;;;;;;;;JOURNAL OF BIOMEDICAL INFORMATICS;;;;44;6;;;1076;1085;;10.1016/j.jbi.2011.08.010;;;DEC 2011;2011;;;;;;;;;;2;;;;;;;WOS:000297904700017
"not valid",J;Cambria, Raffaella, Jereczek-Fossa, Barbara A., Zerini, Dario, Cattani, Federica, Serafini, Flavia, Luraschi, Rosa, Pedroli, Guido, Orecchia, Roberto;;;;;;;;Physical and Clinical Implications of Radiotherapy Treatment of Prostate Cancer using a Full Bladder Protocol;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;187;12;;;799;805;;10.1007/s00066-011-2259-x;;;DEC 2011;2011;;;;;;;;;;6;;;;;;;WOS:000297831000005
"not valid",J;Mutanga, Theodore F., de Boer, Hans C. J., van der Wielen, Gerard J., Hoogeman, Mischa S., Incrocci, Luca, Heijmen, Ben J. M.;;;;;;;;MARGIN EVALUATION IN THE PRESENCE OF DEFORMATION, ROTATION, AND TRANSLATION IN PROSTATE AND ENTIRE SEMINAL VESICLE IRRADIATION WITH DAILY MARKER-BASED SETUP CORRECTIONS;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;81;4;;;1160;1167;;10.1016/j.ijrobp.2010.09.013;;;NOV 15 2011;2011;;;;;;;;;;32;;;;;;;WOS:000296823600036
"not valid",J;Purdie, Thomas G., Dinniwell, Robert E., Letourneau, Daniel, Hill, Christine, Sharpe, Michael B.;;;;;;;;AUTOMATED PLANNING OF TANGENTIAL BREAST INTENSITY-MODULATED RADIOTHERAPY USING HEURISTIC OPTIMIZATION;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;81;2;;;575;583;;10.1016/j.ijrobp.2010.11.016;;;OCT 1 2011;2011;;;;;;;;;;36;;;;;;;WOS:000296411600036
"not valid",J;Blank, Patricia R., Moch, Holger, Szucs, Thomas D., Schwenkglenks, Matthias;;;;;;;;KRAS and BRAF Mutation Analysis in Metastatic Colorectal Cancer: A Cost-effectiveness Analysis from a Swiss Perspective;;;;;;;;CLINICAL CANCER RESEARCH;;;;17;19;;;6338;6346;;10.1158/1078-0432.CCR-10-2267;;;OCT 1 2011;2011;;;;;;;;;;45;;;;;;;WOS:000295457900025
