"not valid",Microsimulation model predicts survival benefit of radiofrequency ablation and stereotactic body radiotherapy versus radiotherapy for treating inoperable stage I non-small cell lung cancer.;Abstract OBJECTIVE: A subset of patients with stage IA and IB non-small cell lung cancer (NSCLC) is ineligible for surgical resection and undergoes radiation therapy. Radiofrequency ablation (RFA) and stereotactic body radiotherapy are newer potentially attractive alternative therapies. MATERIALS AND METHODS: We added RFA and stereotactic body radiotherapy treatment modules to a microsimulation model that simulates lung cancer's natural history, detection, and treatment. Natural history parameters were previously estimated via calibration against tumor registry data and cohort studies. the model was validated with screening study and cohort data. RFA model parameters were calibrated against 2-year survival from the Radiofrequency Ablation of Pulmonary Tumor Response Evaluation (RAPTURE) study, and stereotactic body radiotherapy model parameters were calibrated against 3-year survival from a phase 2 prospective trial. We simulated lifetime histories of identical patients with early-stage NSCLC who were ineligible for resection, who were treated with radiation therapy, RFA, or stereotactic body radiotherapy under a range of scenarios. From 5,000,000 simulated individuals, we selected a cohort of patients with stage I medically inoperable cancer for analysis (n = 2056 per treatment scenario). Main outcomes were life expectancy gains. RESULTS: RFA or stereotactic body radiotherapy treatment in patients with peripheral stage IA or IB NSCLC who were nonoperative candidates resulted in life expectancy gains of 1.71 and 1.46 life-years, respectively, compared with universal radiation therapy. A strategy where patients with central tumors underwent stereotactic body radiotherapy and those with peripheral tumors underwent RFA resulted in a gain of 2.02 life-years compared with universal radiation therapy. Findings were robust with respect to changes in model parameters. CONCLUSION: Microsimulation modeling results suggest that RFA and stereotactic body radiotherapy could provide life expectancy gains to patients with stage IA or IB NSCLC who are ineligible for resection.;AJR Am J Roentgenol. 2013 May.200(5):1020-7. doi: 10.2214/AJR.12.8968.;Tramontano AC1, Cipriano LE, Kong CY, Shepard JA, Lanuti M, Gazelle GS, McMahon PM.;23617484;Research Support, N.I.H., Extramural,Research Support, Non-U.S. Gov't,Carcinoma, Non-Small-Cell Lung/mortality*,Carcinoma, Non-Small-Cell Lung/therapy*,Catheter Ablation/mortality*,Catheter Ablation/statistics & numerical data,Combined Modality Therapy/mortality,Humans,Lung Neoplasms/mortality*,Lung Neoplasms/therapy*,Outcome Assessment (Health Care),Pneumonectomy/mortality,Prognosis,Proportional Hazards Models*,Radiosurgery/mortality*,Radiosurgery/statistics & numerical data,Risk Assessment/methods,Survival Analysis,Survival Rate,Treatment Outcome,K25 CA133141/CA/NCI NIH HHS/United States,U01 CA152956/CA/NCI NIH HHS/United States,R01 CA097337/CA/NCI NIH HHS/United States,R00 CA126147/CA/NCI NIH HHS/United States,R01 CA97337/CA/NCI NIH HHS/United States,K99/R00 CA126147/CA/NCI NIH HHS/United States;Early Detection of Cancer, Combined Modality Therapy, Lung Neoplasms;;model valid;0.188
"not valid",[Approach to prostate cancer in men older than 75 years: active or passive?].;Abstract Based on the exponential aging of the population and the increasing life expectancy in industrialized western countries, prostate cancer (PCa) in elderly men is becoming a disease of increasing significance. Consensus exists that men over the age of 75 years should not be screened for PCa. however, higher age as a single parameter should not exclude men from being diagnosed with prostate cancer and treated accordingly. It is well-known that overdiagnosis and overtreatment are frequent in this age group. Competing mortality risks of men older than 75 years may supersede the risk of dying from PCa several fold. Both the treating physician and the patient himself should therefore balance the possible risks and benefits of diagnosing and treating prostate cancer concerning the impact on quality of life. This is of special importance when taking into account that the complication rates of curative treatment modalities are higher in older patients than in younger men and that hormonal treatment might have negative effects especially in older men.Age, existing comorbidities, cognitive and physical status in combination with specific tumor parameters are useful tools for an individualized treatment.Therapy should be considered for healthy, active men aged 75 years or older who present with high-risk PCa and/or with a PSA doubling time <12 months. Elderly men who are unfit or have low to intermediate risk PCa will most likely not benefit from treatment.;Urologe A. 2012 Oct.51(10):1368-74. doi: 10.1007/s00120-012-3011-6.;Spahn M1, Haeni K.;23053031;English Abstract,Age Distribution,Aged,Aged, 80 and over,Antineoplastic Agents/therapeutic use*,Comorbidity,Germany/epidemiology,Humans,Male,Patient Selection,Prevalence,Proportional Hazards Models,Prostatectomy/mortality*,Prostatectomy/statistics & numerical data*,Prostatic Neoplasms/mortality*,Prostatic Neoplasms/surgery*,Risk Factors,Survival Analysis,Survival Rate,Treatment Outcome,Antineoplastic Agents;Early Detection of Cancer, Combined Modality Therapy, Prostatic Neoplasms;;model valid;0.18
"valid",Estimating all cancers incidence with the MIAMOD model: a new method to include multiple tumors.;Abstract AIMS AND BACKGROUND: The MIAMOD method has been widely applied to derive regional and national cancer burden estimates. The method is based on a back-calculation approach using cancer-specific mortality and relative survival to derive expected incident and prevalent cases. Multiple tumors occurring in the same site for the same person (for example colon-colon) can be estimated just once. This has little effect on cancer-specific estimates, whereas it limits all cancers-combined estimates, where only cancer cases, rather than cancer diagnoses, can be accounted for by the method. The aim of this article is to present a specific strategy of application of the MIAMOD method to all cancers sites, which better approximates an estimate of 'cancer diagnoses'. METHODS: The strategy consists of breaking down the estimation process in separate applications to the most frequent cancer sites and to a 'remainder-site', given by all malignant sites except the previous ones. The separate estimates are then summed up to derive the overall quantities for all cancers combined. Cancer-specific mortality in the years 1985-2004 in the Tuscany cancer registry area (about 1,200,000 inhabitants) and relative survival data in the same area and periods (end of follow-up, 31 December 2006) were used to produce the estimates, which were then tested using observed incidence data in the same area and period. RESULTS: The standard application of the MIAMOD method underestimates all cancer incidence for both sexes. The mean relative difference between observed and expected incident cases is -14.8% for males and -17.2% for females. With the alternative method, the same mean relative difference drops to -8.2% for males and -6.1% for females. CONCLUSIONS: The study provides a strategy to reduce a structural limit of the MIAMOD method in estimating the total burden of cancer disease.;Tumori. 2012 May-Jun.98(3):296-302. doi: 10.1700/1125.12395.;Ventura L1, Miccinesi G, Sacchettini C, De Angelis R.;22825503;Adolescent,Adult,Age Distribution,Aged,Aged, 80 and over,Breast Neoplasms/epidemiology,Colorectal Neoplasms/epidemiology,Female,Humans,Incidence,Italy/epidemiology,Lung Neoplasms/epidemiology,Male,Middle Aged,Models, Statistical*,Neoplasms/epidemiology*,Neoplasms/mortality,Population Surveillance,Prostatic Neoplasms/epidemiology,Registries,Sex Distribution,Stomach Neoplasms/epidemiology,Survival Rate;Lung Neoplasms, Prostatic Neoplasms, Primary Prevention,Breast Neoplasms, Lung Neoplasms;;model valid;0.188
"not valid",Individualizing the risks and benefits of postmenopausal hormone therapy.;Abstract OBJECTIVE: The objective was to develop an individualized risk-benefit model quantifying the impact of combined use of estrogen and progestogen on chronic diseases. DESIGN: The study population consisted of women, aged 40+, prescribed postmenopausal hormone therapy (HT) in the UK General Practice Research Database (N > 200,000). Individualized risks of fracture, colorectal cancer, diabetes mellitus, myocardial infarction, deep venous thrombosis/pulmonary embolism, breast cancer, and stroke were estimated using Cox regression. Relative rates from the Women's Health Initiative trial were used to estimate attributable risks (ie, excess risks) in a risk-benefit simulation model. RESULTS: Risks and benefits increased with age and length of HT use. HT use for 5 years initiated at age 45 increased the absolute risk of myocardial infarction by 0.04% and breast cancer by 0.3% and reduced the risk of hip fracture by 0.03%. Comparably, 5-year HT use started at age 75 led to increases in the risks of myocardial infarction and breast cancer (+0.4% and +0.2%, respectively) and reduced that of hip fracture (-0.9%). There was considerable heterogeneity in the risks and benefits of HT. In most of the younger HT users, the frequency of risks exceeded that of the benefits, although the absolute excess risks were small. In HT users aged 70+, 62.4% experienced more benefits than risks, whereas 37.6% experienced more risks than benefits. CONCLUSIONS: The frequency of beneficial and adverse effects of HT on chronic diseases was low in younger women, whereas the ratio of these risks and benefits varied substantially among the older users. However, the study could not asses the effects of HT on menopausal symptoms and quality of life, benefits more likely to be observed among younger women.;Menopause. 2008 Mar-Apr.15(2):374-81.;van Staa TP1, Cooper C, Barlow D, Leufkens HG.;17882009;Adult,Age Factors,Cardiovascular Diseases/epidemiology,Chronic Disease/prevention & control*,Cohort Studies,Colorectal Neoplasms/epidemiology,Database Management Systems,Estrogen Replacement Therapy/adverse effects*,Female,Hip Fractures/epidemiology,Humans,Middle Aged,Postmenopause/drug effects*,Postmenopause/physiology,Proportional Hazards Models,Risk Assessment,United Kingdom/epidemiology,G0400491/Medical Research Council/United Kingdom,MC_UP_A620_1014/Medical Research Council/United Kingdom;Breast Neoplasms, Lung Neoplasms, Primary Prevention;;model valid;0.212
"not valid",The benefits and costs of tamoxifen for breast cancer prevention.;Abstract OBJECTIVE: To estimate the effects of key uncertainties on the effectiveness and cost-effectiveness of breast cancer prevention with tamoxifen. METHODS: The incremental cost-effectiveness ratio of tamoxifen therapy relative to placebo was estimated using decision analysis with Markov modelling of health states, outcomes and costs for a simulated cohort of women at high risk for breast cancer. Relative effects of tamoxifen's benefits and harms were estimated from meta-analyses of randomised controlled trials. Cost estimates were based on Australian treatment patterns and costs. The main outcome measure was cost per quality-adjusted life year (QALY) gained with costs and effects discounted at a 5% annual rate. RESULTS: Tamoxifen therapy over five years reduces the incidence of breast cancer by approximately 1.4%, which is offset by an increase in endometrial cancer of 0.7% and pulmonary embolism of 0.2%. If the reduction is permanent (preventing new breast cancers emerging over five years and no further treatment effect thereafter), the model estimates an increase in life expectancy of 0.057 QALYs and an extra cost of $2,193. or $38,271/QALY gained. A model assuming further treatment effects of tamoxifen preventing new breast cancers emerging for up to 10 years results in an incremental cost of $19,354/QALY. However, if five years of tamoxifen therapy merely delays when these breast cancers appear (such that by 10 years there is no longer a reduced incidence), the incremental cost per QALY saved is estimated to be $199,149. CONCLUSIONS: Tamoxifen is potentially cost-effective in preventing breast cancer in women at high risk. However, its cost-effectiveness as a preventive therapy is highly sensitive to whether these cancers are permanently prevented or their clinical presentation is only delayed. Long-term follow-up in randomised controlled trials is therefore crucial in forming health policy.;Aust N Z J Public Health. 2003.27(1):34-40.;Eckermann SD1, Martin AJ, Stockler MR, Simes RJ.;14705265;Antineoplastic Agents, Hormonal/adverse effects,Antineoplastic Agents, Hormonal/economics,Antineoplastic Agents, Hormonal/therapeutic use*,Australia/epidemiology,Breast Neoplasms/economics,Breast Neoplasms/epidemiology,Breast Neoplasms/prevention & control*,Cost-Benefit Analysis*,Decision Support Techniques,Female,Humans,Incidence,Markov Chains*,Quality-Adjusted Life Years*,Tamoxifen/adverse effects,Tamoxifen/economics,Tamoxifen/therapeutic use*,Antineoplastic Agents, Hormonal,Tamoxifen;Breast Neoplasms, Lung Neoplasms, Primary Prevention;;model valid;0.612
"not valid",Cancer prevalence in European registry areas.;Abstract BACKGROUND: Information on cancer prevalence is of major importance for health planning and resource allocation. However, systematic information on cancer prevalence is largely unavailable. MATERIALS AND METHODS: Thirty-eight population-based cancer registries from 17 European countries, participating in EUROPREVAL, provided data on almost 3 million cancer patients diagnosed from 1970 to 1992. Standardised data collection and validation procedures were used and the whole data set was analysed using proven methodology. The prevalence of stomach, colon, rectum, lung, breast, cervix uteri, corpus uteri and prostate cancer, as well as of melanoma of skin, Hodgkin's disease, leukaemia and all malignant neoplasms combined, were estimated for the end of 1992. RESULTS: There were large differences between countries in the prevalence of all cancers combined. estimates ranged from 1170 per 100000 in the Polish cancer registration areas to 3050 per 100000 in southern Sweden. For most cancers, the Swedish, Swiss, German and Italian areas had high prevalence, and the Polish, Estonian, Slovakian and Slovenian areas had low prevalence. Of the total prevalent cases, 61% were women and 57% were 65 years of age or older. Cases diagnosed within 2 years of the reference date formed 22% of all prevalent cases. Breast cancer accounted for 34% of all prevalent cancers in females and colorectal cancer for 15% in males. Prevalence tended to be high where cancer incidence was high, but the prevalence was highest in countries where survival was also high. Prevalence was low where general mortality was high (correlation between general mortality and the prevalence of all cancers = -0.64) and high where gross domestic product was high (correlation = +0.79). Thus, the richer areas of Europe had higher prevalence, suggesting that prevalence will increase with economic development. CONCLUSIONS: EUROPREVAL is the largest project on prevalence conducted to date. It has provided complete and accurate estimates of cancer prevalence in Europe, constituting essential information for cancer management. The expected increases in prevalence with economic development will require more resources. allocation to primary prevention should therefore be prioritised.;Ann Oncol. 2002 Jun.13(6):840-65.;Micheli A1, Mugno E, Krogh V, Quinn MJ, Coleman M, Hakulinen T, Gatta G, Berrino F, Capocaccia R. EUROPREVAL Working Group.;12123330;Research Support, Non-U.S. Gov't,Adolescent,Adult,Age Distribution,Aged,Child,Europe/epidemiology,Female,Humans,Male,Middle Aged,Models, Statistical,Neoplasms/diagnosis,Neoplasms/epidemiology*,Prevalence,Registries*,Risk Factors,Sex Distribution,Survival Analysis;Lung Neoplasms, Prostatic Neoplasms, Primary Prevention,Breast Neoplasms, Lung Neoplasms;;model valid;0.196
"not valid",Cost-effectiveness of alternative treatments for women with osteoporosis in Canada.;Abstract BACKGROUND: During the years following menopause, estrogen levels decline leading to accelerated bone loss and an increased risk of osteoporosis and osteoporosis-related fractures. METHODS: Using a Markov model and decision analytic techniques, the long-term costs and outcomes of five treatment and secondary prevention strategies for osteoporosis were compared: 'no intervention', alendronate, etidronate, risedronate, and raloxifene. The base case analysis examined postmenopausal (65 year old) osteoporotic women without prior fracture. Probabilistic sensitivity analysis (PSA) was used to incorporate the impact of parameter uncertainty, and deterministic sensitivity analysis (DSA) was used to compare alternative patient populations and modeling assumptions. Life years and Quality Adjusted Life Years (QALYs) were used as measures of effectiveness. RESULTS: In the base case analysis, risedronate was dominated by etidronate and alendronate. Alendronate and etidronate were projected to have similar costs and QALYs, and the efficiency frontier was represented by 'no intervention', etidronate, alendronate, and raloxifene (Can$32 571, Can$38 623 and Can$114 070 per QALY respectively). Alternative assumptions of raloxifene's impact on CHD and breast cancer, alternative discount rates and alternative patient risk factors (e.g., starting age of therapy, CHD risk, and prior fracture risk) had significant impacts on the overall cost-effectiveness results for both the bisphosphonates and raloxifene. DISCUSSION: Using conventionally quoted benchmarks and compared to no therapy, alendronate, etidronate, and raloxifene would all be considered cost-effective alternatives for treating women with osteoporosis. Potential limitations of this study include the usual caveats and cautions associated with long-term projection models and the fact that not all inputs into the model are Canadian data sources.;Curr Med Res Opin. 2006 Jul.22(7):1425-36.;Goeree R1, Blackhouse G, Adachi J.;16834841;Research Support, Non-U.S. Gov't,Aged,Alendronate/economics*,Alendronate/therapeutic use*,Bone Density Conservation Agents/economics*,Bone Density Conservation Agents/therapeutic use*,Canada,Cost-Benefit Analysis,Decision Support Techniques,Etidronic Acid/analogs & derivatives*,Etidronic Acid/economics*,Etidronic Acid/therapeutic use*,Female,Humans,Markov Chains,Osteoporosis, Postmenopausal/drug therapy*,Osteoporosis, Postmenopausal/economics,Raloxifene Hydrochloride/economics*,Raloxifene Hydrochloride/therapeutic use*,Risedronate Sodium,Bone Density Conservation Agents,Raloxifene Hydrochloride,Etidronic Acid,Risedronate Sodium,Alendronate;Breast Neoplasms, Prostatic Neoplasms, Primary Prevention;;model valid;0.512
"not valid",Incorporating calibrated model parameters into sensitivity analyses: deterministic and probabilistic approaches.;Abstract OBJECTIVE: The aim of this study was to examine how calibration uncertainty affects the overall uncertainty of a mathematical model and to evaluate potential drivers of calibration uncertainty. METHODS: A lifetime Markov model of the natural history of human papillomavirus (HPV) infection and cervical disease was developed to assess the cost effectiveness of a hypothetical HPV vaccine. Published data on cervical cancer incidence and mortality and prevalence of pre-cursor lesions were used as endpoints to calibrate the age- and HPV-type-specific transition probabilities between health states using the Nelder-Mead simplex method of calibration. A conventional probabilistic sensitivity analysis (PSA) was performed to assess uncertainty in vaccine efficacy, cost and utility estimates. To quantify the uncertainty around calibrated transition probabilities, a second PSA (calibration PSA) was performed using 25 distinct combinations of objective functions and starting simplexes. RESULTS: The initial calibration produced an incremental cost-effectiveness ratio (ICER) of $US 4300 per QALY for vaccination compared with no vaccination, and the conventional PSA gave a 95% credible interval of dominant to $US 9800 around this estimate (2005 values). The 95% credible interval for the ICERs in the calibration PSA ranged from $US 1000 to $US 37,700. CONCLUSIONS: Compared with a conventional PSA, the calibration PSA results reveal a greater level of uncertainty in cost-effectiveness results. Sensitivity analyses around model calibration should be performed to account for uncertainty arising from the calibration process.;Pharmacoeconomics. 2012 Feb 1.30(2):119-26. doi: 10.2165/11593360-000000000-00000.;Taylor DC1, Pawar V, Kruzikas DT, Gilmore KE, Sanon M, Weinstein MC.;22149631;Research Support, Non-U.S. Gov't,Adolescent,Adult,Age Factors,Aged,Aged, 80 and over,Calibration,Cervical Intraepithelial Neoplasia/economics,Cervical Intraepithelial Neoplasia/epidemiology,Cervical Intraepithelial Neoplasia/etiology,Cervical Intraepithelial Neoplasia/prevention & control,Computer Simulation,Cost-Benefit Analysis/statistics & numerical data,Female,Humans,Incidence,Likelihood Functions,Markov Chains,Middle Aged,Models, Biological,Models, Economic*,Neoplasm Grading,Papillomavirus Infections/complications*,Papillomavirus Infections/prevention & control*,Papillomavirus Vaccines/economics*,Papillomavirus Vaccines/therapeutic use*,Prevalence,Quality-Adjusted Life Years,Uncertainty,Uterine Cervical Neoplasms/economics*,Uterine Cervical Neoplasms/epidemiology,Uterine Cervical Neoplasms/etiology,Uterine Cervical Neoplasms/prevention & control*,Young Adult,Papillomavirus Vaccines;Uterine Cervical Neoplasms, Prostatic Neoplasms, Primary Prevention;;model valid;0.648
"one",The value of colonoscopic colorectal cancer screening of adults aged 50 to 64.;Abstract OBJECTIVES: The purpose of this study was to determine the value of life-years saved due to colorectal cancer (CRC) screening with colonoscopy for the population aged 50 to 64 years. The cost perspective is that of a private (commercial) insurer, while the value perspective includes survival past age 65 years, when most of the US population is insured by Medicare. We focused on colonoscopy because it is not only diagnostic but also therapeutic. because positive results on other screening tests generally are followed up with colonoscopy. and to build on previous study results that colonoscopy is ultimately more cost-effective than other screening, even considering its expense. STUDY DESIGN: Monte Carlo simulation. METHODS: Using a large multi-state cancer registry, a large national administrative claims database, and a model of CRC development based on published clinical literature, we estimated the impact of screening with colonoscopy on incidence of CRC, aggregate cost of colonoscopies and CRC, and life-years saved. RESULTS: Assuming 2013 commercial reimbursement rates for screening and treatment, we found that increasing screening adherence from 50% to 100% would cost about $3 per member per month (2013 US$) and reduce CRC treatment costs by about $1 per member per month. The cost per life-year saved is approximately $12,000, an amount that is much lower than for cervical or breast cancer screening and comparable to lung cancer screening. CONCLUSIONS: Our results suggest that commercial insurers and employers should promote CRC screening as a high-value service. Promoting such screening through high-quality, low-cost providers would be an exemplar of efficient system innovation.;Am J Manag Care. 2015 Jul 1.21(7):e430-8.;Fitch K1, Pyenson B, Blumen H, Weisman T, Small A.;26295271;Research Support, Non-U.S. Gov't,Colonoscopy/economics*,Colorectal Neoplasms/diagnosis*,Colorectal Neoplasms/economics*,Colorectal Neoplasms/epidemiology,Cost-Benefit Analysis,Early Detection of Cancer/economics*,Early Detection of Cancer/methods,Female,Humans,Insurance Claim Review,Male,Middle Aged,Monte Carlo Method,United States; Early Detection of Cancer,Lung Neoplasms, Uterine Cervical Neoplasms,Breast Neoplasms, Lung Neoplasms;;model valid;0.564
"not valid",Probabilities of dying from cancer and other causes in French cancer patients based on an unbiased estimator of net survival: a study of five common cancers.;"Abstract BACKGROUND: Net survival is the survival that would be observed if cancer were the only possible cause of death. Although it is an important epidemiological tool allowing temporal or geographical comparisons, it cannot inform on the ""crude"" probability of death of cancer patients. i.e., when taking into account other possible causes of deaths. METHODS: In this work, we provide estimates of the crude probabilities of death from cancer and from other causes as well as the probability of being alive up to ten years after cancer diagnosis according to the age and year of diagnosis. Based on a flexible excess hazard model providing unbiased estimates of net survival, our methodology avoids the pitfalls associated with the use of the cause of death. We used data from FRANCIM, the French network of cancer registries, and studied five common cancer sites: head and neck, breast, prostate, lung, and colorectal cancers. RESULTS: For breast, prostate, and colorectal cancers, the impact of the other causes on the total probability of death increased with the age at diagnosis whereas it remained negligible for lung and head and neck cancers whatever the age. For breast, prostate, and colorectal cancer, the more recently was the cancer diagnosed, the less was the probability of death from cancer. CONCLUSION: The crude probability of death is an intuitive concept that may prove particularly useful in choosing an appropriate treatment, or refining the indication of a screening strategy by allowing the clinician to estimate the proportion of cancer patients who will die specifically from cancer. Copyright � 2013 Elsevier Ltd. All rights reserved.";Cancer Epidemiol. 2013 Dec.37(6):857-63. doi: 10.1016/j.canep.2013.08.006. Epub 2013 Sep 22.;Charvat H1, Bossard N, Daubisse L, Binder F, Belot A, Remontet L.;24063904;Research Support, Non-U.S. Gov't,Aged,Aged, 80 and over,Breast Neoplasms/mortality*,Cause of Death,Colorectal Neoplasms/mortality*,Female,Follow-Up Studies,France/epidemiology,Head and Neck Neoplasms/mortality*,Humans,Incidence,Lung Neoplasms/mortality*,Male,Middle Aged,Models, Statistical*,Prognosis,Prostatic Neoplasms/mortality*,Registries,Risk Assessment,Survival Rate; Early Detection of Cancer,Lung Neoplasms, Prostatic Neoplasms,Breast Neoplasms, Lung Neoplasms;;model valid;0.192
"not valid",Can imaging help improve the survival of cancer patients?;Abstract Survival, quality-adjusted survival and mortality are important and related measures of outcome in cancer care. The impact of imaging on these outcomes can be ascertained from observational and modelling studies, frequently performed to evaluate cost-effectiveness. Examples where incorporation of imaging into cancer care can be shown to improve survival include breast cancer screening, characterization of solitary pulmonary nodules, staging of non-small cell lung cancer, treatment response assessment in Hodgkin lymphoma, postoperative surveillance of colorectal cancer and selective internal radiation therapy of colorectal liver metastases. Modelling suggests the greatest opportunities for improvements in survival through imaging detection of cancer may lie in the investigation of mildly symptomatic patients. For applications where the improvements in survival are more modest, use of imaging frequently has additional demonstrable benefits including reductions in health care expenditure.;Cancer Imaging. 2011 Oct 3.11 Spec No A:S86-92. doi: 10.1102/1470-7330.2011.9022.;Miles K1.;22185954;Review,Colorectal Neoplasms/diagnosis,Colorectal Neoplasms/mortality,Health Care Costs,Humans,Markov Chains,Neoplasm Recurrence, Local/diagnosis,Neoplasm Staging,Neoplasms/diagnosis*,Neoplasms/mortality*,Neoplasms/pathology,Treatment Outcome;Breast Neoplasms, Lung Neoplasms, Early Detection of Cancer;;model valid;0.192
"valid",Unifying screening processes within the PROSPR consortium: a conceptual model for breast, cervical, and colorectal cancer screening.;Abstract General frameworks of the cancer screening process are available, but none directly compare the process in detail across different organ sites. This limits the ability of medical and public health professionals to develop and evaluate coordinated screening programs that apply resources and population management strategies available for one cancer site to other sites. We present a trans-organ conceptual model that incorporates a single screening episode for breast, cervical, and colorectal cancers into a unified framework based on clinical guidelines and protocols. the model concepts could be expanded to other organ sites. The model covers four types of care in the screening process: risk assessment, detection, diagnosis, and treatment. Interfaces between different provider teams (eg, primary care and specialty care), including communication and transfer of responsibility, may occur when transitioning between types of care. Our model highlights across each organ site similarities and differences in steps, interfaces, and transitions in the screening process and documents the conclusion of a screening episode. This model was developed within the National Cancer Institute-funded consortium Population-based Research Optimizing Screening through Personalized Regimens (PROSPR). PROSPR aims to optimize the screening process for breast, cervical, and colorectal cancer and includes seven research centers and a statistical coordinating center. Given current health care reform initiatives in the United States, this conceptual model can facilitate the development of comprehensive quality metrics for cancer screening and promote trans-organ comparative cancer screening research. PROSPR findings will support the design of interventions that improve screening outcomes across multiple cancer sites.;J Natl Cancer Inst. 2015 May 7.107(6):djv120. doi: 10.1093/jnci/djv120. Print 2015 Jun.;Beaber EF1, Kim JJ2, Schapira MM2, Tosteson AN2, Zauber AG2, Geiger AM2, Kamineni A2, Weaver DL2, Tiro JA2. Population-based Research Optimizing Screening through Personalized Regimens Consortium.;25957378;Research Support, N.I.H., Extramural,Breast Neoplasms*/diagnosis,Breast Neoplasms*/epidemiology,Breast Neoplasms*/therapy,Colorectal Neoplasms*/diagnosis,Colorectal Neoplasms*/epidemiology,Colorectal Neoplasms*/therapy,Early Detection of Cancer/methods*,Female,Humans,Mass Screening/methods*,Models, Statistical*,National Cancer Institute (U.S.),Research Support as Topic,Risk Assessment,United States/epidemiology,Uterine Cervical Neoplasms*/diagnosis,Uterine Cervical Neoplasms*/epidemiology,Uterine Cervical Neoplasms*/therapy,U54CA163303/CA/NCI NIH HHS/United States,U54CA163307/CA/NCI NIH HHS/United States,U54 CA163313/CA/NCI NIH HHS/United States,U54CA163262/CA/NCI NIH HHS/United States,U54 CA163307/CA/NCI NIH HHS/United States,U54CA163261-04S1/CA/NCI NIH HHS/United States,P01 CA154292/CA/NCI NIH HHS/United States,U54 CA163303/CA/NCI NIH HHS/United States,P30 CA023108/CA/NCI NIH HHS/United States,P30 CA008748/CA/NCI NIH HHS/United States,U54CA163308/CA/NCI NIH HHS/United States,U54 CA163261/CA/NCI NIH HHS/United States,U54CA164336/CA/NCI NIH HHS/United States,U54 CA163262/CA/NCI NIH HHS/United States,U01CA163304/CA/NCI NIH HHS/United States,U54CA163313/CA/NCI NIH HHS/United States,U54CA163308-04S1/CA/NCI NIH HHS/United States,U54 CA163308/CA/NCI NIH HHS/United States,U54CA163261/CA/NCI NIH HHS/United States,U54 CA164336/CA/NCI NIH HHS/United States,U01 CA163304/CA/NCI NIH HHS/United States,54CA163262-04S1/CA/NCI NIH HHS/United States;Breast Neoplasms, Uterine Cervical Neoplasms, Early Detection of Cancer;;model valid;0.244
"valid",Transition from film to digital mammography: impact for breast cancer screening through the national breast and cervical cancer early detection program.;Abstract INTRODUCTION: The National Breast and Cervical Cancer Early Detection Program (NBCCEDP) provides mammograms and diagnostic services for low-income, uninsured women aged 40-64 years. Mammography facilities within the NBCCEDP gradually shifted from plain-film to digital mammography. The purpose of this study is to assess the impact of replacing film with digital mammography on health effects (deaths averted, life-years gained [LYG]). costs (for screening and diagnostics). and number of women reached. METHODS: NBCCEDP 2010 data and data representative of the program's target population were used in two established microsimulation models. Models simulated observed screening behavior including different screening intervals (annual, biennial, irregular) and starting ages (40, 50 years) for white, black, and Hispanic women. Model runs were performed in 2012. RESULTS: The models predicted 8.0-8.3 LYG per 1,000 film screens for black women, 5.9-7.5 for white women, and 4.0-4.5 for Hispanic women. For all race/ethnicity groups, digital mammography had more LYG than film mammography (2%-4%), but had higher costs (34%-35%). Assuming a fixed budget, 25%-26% fewer women could be served, resulting in 22%-24% fewer LYG if all mammograms were converted to digital. The loss in LYG could be reversed to an 8%-13% increase by only including biennial screening. CONCLUSIONS: Digital could result in slightly more LYG than film mammography. However, with a fixed budget, fewer women may be served with fewer LYG. Changes in the program, such as only including biennial screening, will increase LYG/screen and could offset the potential decrease in LYG when shifting to digital mammography. Copyright � 2015 American Journal of Preventive Medicine. All rights reserved.;Am J Prev Med. 2015 May.48(5):535-42. doi: 10.1016/j.amepre.2014.11.010.;van Ravesteyn NT1, van Lier L2, Schechter CB3, Ekwueme DU4, Royalty J4, Miller JW4, Near AM5, Cronin KA6, Heijnsdijk EA7, Mandelblatt JS5, de Koning HJ7.;25891052;Research Support, N.I.H., Extramural,Research Support, U.S. Gov't, Non-P.H.S.,Adult,Breast Neoplasms/diagnosis*,Databases, Factual,Diagnosis, Computer-Assisted*,Diffusion of Innovation*,Early Detection of Cancer*,Female,Humans,Mammography/methods*,Mass Screening/utilization*,Middle Aged,U01 CA152958/CA/NCI NIH HHS/United States,U01CA088283/CA/NCI NIH HHS/United States,U01CA115337-10S1/CA/NCI NIH HHS/United States,KO5CA96940/CA/NCI NIH HHS/United States,K05 CA096940/CA/NCI NIH HHS/United States,U01CA152958/CA/NCI NIH HHS/United States,U01 CA088283/CA/NCI NIH HHS/United States;Breast Neoplasms, Uterine Cervical Neoplasms, Early Detection of Cancer;;model valid;0.404
